province_id,name,owner,controller,core,culture,religion,capital,trade_goods,base_tax,base_production,base_manpower,is_city,hre,center_of_trade,native_size,native_ferocity,native_hostileness,source,verification_notes
2606,Rocky Mountains,CAN,CAN,CAN,british_canadian,protestant,Williams Lake,grain,1,2,1,yes,no,0,5,1,2,et:history/provinces/2606 - Rocky Mountains.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2607,Okanagan,CAN,CAN,CAN,british_canadian,protestant,Kamloops,fur,3,3,2,yes,no,0,5,1,2,et:history/provinces/2607 - Okanagan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2608,Idehan Ubari,,,,,,Idehan Ubari,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/2608 - Idehan Ubari.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2609,Nisga'a,CAN,CAN,CAN,british_canadian,protestant,Prince Rupert,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/2609 - Nisga'a.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2610,Heiltsuk,CAN,CAN,CAN,british_canadian,protestant,Powell River,fish,2,2,1,yes,no,0,5,1,2,et:history/provinces/2610 - Heiltsuk.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2611,Kodiak,USA,USA,USA,aleutian,protestant,Kodiak,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2611 - Kodiak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2612,Eyak,USA,USA,USA,british_californian,protestant,Cordova,fur,1,1,1,yes,no,0,5,1,2,et:history/provinces/2612 - Eyak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2613,Sitka,USA,USA,USA,british_californian,protestant,Juneau,fish,2,2,2,yes,no,0,5,1,2,et:history/provinces/2613 - Sitka.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2614,Cotoname,MEX,MEX,MEX,mexican,catholic,Monterrey,iron,10,10,10,yes,no,0,5,1,2,et:history/provinces/2614 - Cotoname.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2615,Guamares,MEX,MEX,MEX,mexican,catholic,León,gold,7,7,6,yes,no,0,0,0,0,et:history/provinces/2615 - Guamares.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2616,Seri,MEX,MEX,MEX,mexican,catholic,Caborca,grain,3,3,2,yes,no,0,5,1,2,et:history/provinces/2616 - Seri.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2617,Huichol,MEX,MEX,MEX,tepic,catholic,Tlaltenango,wool,3,2,2,yes,no,0,0,0,0,et:history/provinces/2617 - Huichol.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2618,Toboso,MEX,MEX,MEX,mexican,catholic,Delicias,wool,2,2,2,yes,no,0,0,0,0,et:history/provinces/2618 - Toboso.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2619,Laguneros,MEX,MEX,MEX,mexican,catholic,Saltillo,wool,5,5,4,yes,no,0,5,1,2,et:history/provinces/2619 - Laguneros.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2620,Nakipa,MEX,MEX,MEX,mexican,catholic,El Rosario,grain,1,1,1,yes,no,0,5,1,2,et:history/provinces/2620 - Nakipa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2621,Tizapan,MEX,MEX,MEX,mexican,catholic,Guadalajara,grain,11,11,11,yes,no,0,0,0,0,et:history/provinces/2621 - Tizapan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2622,Cuitzeo,MEX,MEX,MEX,mexican,catholic,Morelia,grain,4,4,4,yes,no,0,5,1,5,et:history/provinces/2622 - Cuitzeo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2623,Cutzamala,MEX,MEX,MEX,mexican,catholic,Huetamo,sugar,3,3,1,yes,no,0,0,0,0,et:history/provinces/2623 - Cutzamala.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2624,Tarasco,MEX,MEX,MEX,mexican,catholic,Uruapan,grain,4,4,1,yes,no,0,0,0,0,et:history/provinces/2624 - Tarasco.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2625,Hinonoeino,USA,USA,USA,british_californian,protestant,Denver,grain,16,16,15,yes,no,0,5,1,2,et:history/provinces/2625 - Hinonoeino.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2626,Tuliucan,MEX,MEX,MEX,mexican,catholic,Toluca,gold,8,8,8,yes,no,0,0,0,0,et:history/provinces/2626 - Tuliucan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2627,Cihuatlan,MEX,MEX,MEX,mexican,catholic,Petatlán,gems,2,2,1,yes,no,0,0,0,0,et:history/provinces/2627 - Cihuatlan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2628,Tepeacac,MEX,MEX,MEX,mexican,catholic,Tehuacán,grain,5,5,5,yes,no,0,0,0,0,et:history/provinces/2628 - Tepeacac.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2629,Coyolapan,MEX,MEX,MEX,mixtec,catholic,Oaxaca,gold,2,2,1,yes,no,0,0,0,0,et:history/provinces/2629 - Coyolapan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2630,Tochtepec,MEX,MEX,MEX,mexican,catholic,San Andrés Tuxtla,coal,3,4,2,yes,no,0,0,0,0,et:history/provinces/2630 - Tochtepec.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2631,Mixe,MEX,MEX,MEX,mexican,catholic,Coatzacoalcos,fish,5,5,4,yes,no,0,0,0,0,et:history/provinces/2631 - Mixe.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2632,Xicallanco,MEX,MEX,MEX,mexican,catholic,Villahermosa,coal,3,5,3,yes,no,2,0,0,0,et:history/provinces/2632 - Xicallanco.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2633,Mani,MEX,MEX,MEX,yucatec,catholic,Merida,cocoa,5,5,5,yes,no,0,0,0,0,et:history/provinces/2633 - Mani.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2634,Uaymil,MEX,MEX,MEX,mexican,catholic,Chetumal,cocoa,3,3,1,yes,no,0,0,0,0,et:history/provinces/2634 - Uaymil.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2635,Chiapas,MEX,MEX,MEX,lacandon,catholic,Ocosingo,cocoa,3,3,3,yes,no,0,0,0,0,et:history/provinces/2635 - Chiapas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2636,Chajucal,GTM,GTM,GTM,mexican,catholic,Puerto Barrios,gems,2,2,1,yes,no,1,5,1,2,et:history/provinces/2636 - Chajucal.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2637,Chortli,HON,HON,HON,mexican,catholic,San Pedro Sula,naval_supplies,2,2,2,yes,no,0,0,0,0,et:history/provinces/2637 - Chortli.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2638,Xocnochca,MEX,MEX,MEX,mexican,catholic,Tapachula,cocoa,6,6,6,yes,no,0,0,0,0,et:history/provinces/2638 - Xocnochca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2639,Rankan,USA,USA,USA,american,catholic,Newark,glass,14,14,14,yes,no,0,5,1,2,et:history/provinces/2639 - Rankan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2640,Lenca,HON,HON,HON,mexican,catholic,Tegucigalpa,fish,3,3,3,yes,no,0,5,1,2,et:history/provinces/2640 - Lenca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2641,Iziccoac,MEX,MEX,MEX,mexican,catholic,Cerro Azul,coal,2,4,2,yes,no,0,0,0,0,et:history/provinces/2641 - Iziccoac.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2642,Metztitlan,MEX,MEX,MEX,mexican,catholic,Ciudad Valles,grain,3,3,2,yes,no,0,0,0,0,et:history/provinces/2642 - Metztitlan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2643,Apatzingan,MEX,MEX,MEX,mexican,catholic,Apatzingán,grain,2,2,1,yes,no,0,0,0,0,et:history/provinces/2643 - Apatzingan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2644,Cholula,MEX,MEX,MEX,mexican,catholic,Puebla,sugar,14,13,13,yes,no,0,0,0,0,et:history/provinces/2644 - Cholula.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2645,Teloloapan,MEX,MEX,MEX,mexican,catholic,Chilpancingo,gold,3,3,2,yes,no,0,0,0,0,et:history/provinces/2645 - Teloloapan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2646,Coixtlahuacan,MEX,MEX,MEX,mixtec,catholic,Acatlán de Osorio,dyes,3,3,1,yes,no,0,0,0,0,et:history/provinces/2646 - Coixtlahuacan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2647,Cuetlaxtlan,MEX,MEX,MEX,mexican,catholic,Veracruz,coal,5,7,4,yes,no,2,0,0,0,et:history/provinces/2647 - Cuetlaxtlan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2648,Yopitzinco,MEX,MEX,MEX,mexican,catholic,Atoyac de Álvarez,fish,3,3,1,yes,no,0,0,0,0,et:history/provinces/2648 - Yopitzinco.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2649,Tehuantepec,MEX,MEX,MEX,mexican,catholic,San Pedro Tapanatepec,fish,2,2,1,yes,no,0,0,0,0,et:history/provinces/2649 - Tehuantepec.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2650,Champutun,MEX,MEX,MEX,mexican,catholic,Chapotón,coal,3,3,1,yes,no,0,0,0,0,et:history/provinces/2650 - Champutun.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2651,Ah Canul,MEX,MEX,MEX,yucatec,catholic,Progreso,cocoa,3,3,1,yes,no,0,0,0,0,et:history/provinces/2651 - Ah Canul.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2652,Ecab,MEX,MEX,MEX,yucatec,catholic,Cancún,fish,3,3,1,yes,no,1,5,1,2,et:history/provinces/2652 - Ecab.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2653,Iximche,GTM,GTM,GTM,mexican,catholic,Guatemala city,gems,5,5,4,yes,no,0,5,1,2,et:history/provinces/2653 - Iximche.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2654,Baracoa,CUB,CUB,CUB,iberian_caribbean,catholic,Baracoa,sugar,3,3,2,yes,no,0,5,1,2,et:history/provinces/2654 - Baracoa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2655,Bayamo,CUB,CUB,CUB,iberian_caribbean,catholic,Bayamo,sugar,3,3,4,yes,no,0,5,1,2,et:history/provinces/2655 - Bayamo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2656,Camaguey,CUB,CUB,CUB,iberian_caribbean,catholic,Camaguey,sugar,4,4,5,yes,no,0,5,1,2,et:history/provinces/2656 - Camaguey.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2657,Colima,MEX,MEX,MEX,mexican,catholic,Colima,fish,4,4,1,yes,no,0,0,0,0,et:history/provinces/2657 - Colima.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2658,Maguana,DOM,DOM,DOM,iberian_caribbean,catholic,Azua,sugar,3,3,2,yes,no,0,5,1,2,et:history/provinces/2658 - Maguana.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2659,Magua,DOM,DOM,DOM,iberian_caribbean,catholic,Puerto Plata,sugar,4,3,3,yes,no,0,5,1,2,et:history/provinces/2659 - Magua.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2660,Managua,NCR,NCR,NCR,mexican,catholic,Managua,coffee,2,2,2,yes,no,0,5,1,2,et:history/provinces/2660 - Managua.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2661,Uluas,NCR,NCR,NCR,mexican,catholic,Siuna,cocoa,1,1,1,yes,no,0,5,1,2,et:history/provinces/2661 - Uluas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2662,Olancho,HON,HON,HON,mexican,catholic,Comayagua,cocoa,1,1,1,yes,no,0,5,1,2,et:history/provinces/2662 - Olancho.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2663,Nicoya,COS,COS,COS,mexican,catholic,Puntarenas,naval_supplies,3,3,3,yes,no,0,5,1,2,et:history/provinces/2663 - Nicoya.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2664,Veraguas,PNM,PNM,PNM,iberian_colombian,catholic,Los Santos,naval_supplies,3,4,2,yes,no,0,5,1,2,et:history/provinces/2664 - Veraguas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2665,Eyeish,USA,USA,USA,british_louisianan,protestant,Beaumont,coal,10,14,9,yes,no,0,5,1,2,et:history/provinces/2665 - Eyeish.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2666,Tuintsunde,USA,USA,USA,iberian_louisianan,catholic,Del Rio,wool,4,4,3,yes,no,0,5,1,2,et:history/provinces/2666 - Tuintsunde.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2667,Cacaxtes,MEX,MEX,MEX,mexican,catholic,Nuevo Laredo,wool,4,4,3,yes,no,0,5,1,2,et:history/provinces/2667 - Cacaxtes.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2668,Borrado,MEX,MEX,MEX,mexican,catholic,Matamoros,wool,6,6,4,yes,no,0,5,1,2,et:history/provinces/2668 - Borrado.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2669,Hasinai,USA,USA,USA,british_louisianan,catholic,Longview,unknown,7,7,5,yes,no,0,5,1,2,et:history/provinces/2669 - Hasinai.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2670,Tkaronto,CAN,CAN,CAN,british_canadian,protestant,Toronto,iron,14,14,12,yes,no,0,5,1,2,et:history/provinces/2670 - Tkaronto.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2671,Missisage,CAN,CAN,CAN,british_canadian,protestant,Parry Sound,fur,3,3,2,yes,no,0,5,1,2,et:history/provinces/2671 - Missisage.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2672,Kitkehaki,USA,USA,USA,american,protestant,Hays,grain,4,3,2,yes,no,0,5,1,2,et:history/provinces/2672 - Kitkehaki.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2673,Pasai,IDN,IDN,IDN,acehnese,sunni,Lhokseumawe,spices,6,6,3,yes,no,2,40,2,7,et:history/provinces/2673 - Pasai.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2674,Peureulak,IDN,IDN,IDN,acehnese,sunni,Peureulak,spices,5,4,4,yes,no,0,20,2,7,et:history/provinces/2674 - Peureulak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2675,Rokan,IDN,IDN,IDN,malayan,sunni,Rantau Prapat,fish,3,3,3,yes,no,0,0,0,0,et:history/provinces/2675 - Rokan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2676,Indragiri,IDN,IDN,IDN,malayan,sunni,Teluk Kuantan,copper,2,2,3,yes,no,0,0,0,0,et:history/provinces/2676 - Indragiri.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2677,Jambi,IDN,IDN,IDN,malayan,sunni,Jambi,incense,6,6,5,yes,no,0,5,3,2,et:history/provinces/2677 - Jambi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2678,Bangka,IDN,IDN,IDN,malayan,sunni,Pangkal Pinang,copper,3,3,1,yes,no,0,5,3,2,et:history/provinces/2678 - Bangka.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2679,Belitung,IDN,IDN,IDN,malayan,sunni,Tanjung Pandan,iron,2,2,1,yes,no,0,5,3,2,et:history/provinces/2679 - Belitung.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2680,Pagaryung,IDN,IDN,IDN,minangkabau,sunni,Muko-Muko,grain,4,4,4,yes,no,0,20,2,7,et:history/provinces/2680 - Pagaryung.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2681,Minangkabau,IDN,IDN,IDN,minangkabau,sunni,Bukittinggi,gold,4,4,4,yes,no,0,20,2,7,et:history/provinces/2681 - Minangkabau.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2682,Pariamay,IDN,IDN,IDN,minangkabau,sunni,Pariaman,grain,4,4,3,yes,no,0,20,2,7,et:history/provinces/2682 - Pariamay.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2683,Mentawai,IDN,IDN,IDN,sumatran,sunni,Tua Pejat,fish,1,1,1,yes,no,0,5,2,2,et:history/provinces/2683 - Mentawai.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2684,Nias,IDN,IDN,IDN,sumatran,sunni,Gunungsitoli,fish,2,2,2,yes,no,0,5,2,2,et:history/provinces/2684 - Nias.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2685,Gayo,IDN,IDN,IDN,acehnese,sunni,Tapaktuan,tropical_wood,4,4,2,yes,no,0,40,2,7,et:history/provinces/2685 - Gayo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2686,Riau,IDN,IDN,IDN,malayan,animism,Tanjungpinaung,naval_supplies,3,3,1,yes,no,0,5,1,5,et:history/provinces/2686 - Riau.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2687,Sukabumi,IDN,IDN,IDN,sundanese,sunni,Bandung,spices,12,11,11,yes,no,0,70,2,7,et:history/provinces/2687 - Sukabumi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2688,Cirebon,IDN,IDN,IDN,sundanese,sunni,Subang,spices,7,7,6,yes,no,0,40,2,7,et:history/provinces/2688 - Cirebon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2689,Demak,IDN,IDN,IDN,javanese,sunni,Pekalongan,naval_supplies,9,8,8,yes,no,0,40,2,7,et:history/provinces/2689 - Demak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2690,Mataram,IDN,IDN,IDN,javanese,sunni,Yogyakarta,grain,12,12,11,yes,no,0,30,2,6,et:history/provinces/2690 - Mataram.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2691,Kediri,IDN,IDN,IDN,javanese,sunni,Kediri,fish,11,11,11,yes,no,0,30,2,6,et:history/provinces/2691 - Kediri.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2692,Madura,IDN,IDN,IDN,javanese,sunni,Bangkalan,tropical_wood,3,3,3,yes,no,0,30,2,6,et:history/provinces/2692 - Madura.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2693,Lombok,IDN,IDN,IDN,javanese,sunni,Mataram,cotton,5,5,4,yes,no,0,50,7,7,et:history/provinces/2693 - Lombok.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2694,Gangwon,SKO,SKO,SKO,korean,mahayana,Gangneung,fish,12,12,10,yes,no,0,0,0,0,et:history/provinces/2694 - Gangwon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2695,Timor,IDN,IDN,IDN,moluccan,catholic,Dili,spices,3,3,3,yes,no,0,10,1,2,et:history/provinces/2695 - Timor.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2696,Yamdena,IDN,IDN,IDN,moluccan,reformed,Saumlaki,tropical_wood,1,1,1,yes,no,0,10,1,2,et:history/provinces/2696 - Yamdena.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2697,Tondo,PHI,PHI,PHI,filipino,catholic,San Fernando,spices,7,8,6,yes,no,0,70,2,9,et:history/provinces/2697 - Tondo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2698,Pangasinan,PHI,PHI,PHI,ilocano,catholic,Dagupan,salt,7,6,6,yes,no,1,70,2,9,et:history/provinces/2698 - Pangasinan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2699,Bikol,PHI,PHI,PHI,filipino,catholic,Legazpi,tropical_wood,5,5,4,yes,no,0,70,2,9,et:history/provinces/2699 - Bikol.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2700,Panay,PHI,PHI,PHI,visayan,catholic,Iloilo,grain,7,6,6,yes,no,1,70,2,9,et:history/provinces/2700 - Panay.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2701,Tagloc,PHI,PHI,PHI,visayan,catholic,Davao,naval_supplies,9,9,8,yes,no,0,70,2,9,et:history/provinces/2701 - Tagloc.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2702,Butuan,PHI,PHI,PHI,visayan,catholic,Butuan,tropical_wood,5,5,5,yes,no,1,50,3,9,et:history/provinces/2702 - Butuan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2703,Lahad Datu,MLA,MLA,MLA,bornean,sunni,Sandakan,spices,3,4,4,yes,no,0,20,1,5,et:history/provinces/2703 - Lahad Datu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2704,Sibu,MLA,MLA,MLA,dayak,protestant,Sibu,spices,5,5,3,yes,no,0,60,1,5,et:history/provinces/2704 - Sibu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2705,Sarawak,MLA,MLA,MLA,malayan,sunni,Betong,gems,3,3,2,yes,no,0,60,1,5,et:history/provinces/2705 - Sarawak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
2706,Sukadane,IDN,IDN,IDN,malayan,sunni,Katapang,naval_supplies,3,3,2,yes,no,0,20,1,5,et:history/provinces/2706 - Sukadane.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
